run_id,stage,obs_name,time_days_stage,time_years_total,head_m
stage_c_forward,recovery,landholder,22280.25,81.0,41.66669192106075
stage_c_forward,recovery,landholder,22645.5,82.0,41.66684761998052
stage_c_forward,recovery,landholder,23010.75,83.0,41.66698632036743
stage_c_forward,recovery,landholder,23376.0,84.0,41.66711028354745
stage_c_forward,recovery,landholder,23741.25,85.0,41.66721992043779
stage_c_forward,recovery,landholder,24106.5,86.0,41.667315760747506
stage_c_forward,recovery,landholder,24471.75,87.0,41.667403142691015
stage_c_forward,recovery,landholder,24837.0,88.0,41.6674814759017
stage_c_forward,recovery,landholder,25202.25,89.0,41.66755048815779
stage_c_forward,recovery,landholder,25567.5,90.0,41.667611978113094
stage_c_forward,recovery,landholder,25932.75,91.0,41.66766721966471
stage_c_forward,recovery,landholder,26298.0,92.0,41.66771386562503
stage_c_forward,recovery,landholder,26663.25,93.0,41.667757916390684
stage_c_forward,recovery,landholder,27028.5,94.0,41.66779787460401
stage_c_forward,recovery,landholder,27393.75,95.0,41.667830519784296
stage_c_forward,recovery,landholder,27759.0,96.0,41.66785725625079
stage_c_forward,recovery,landholder,28124.25,97.0,41.667886138717485
stage_c_forward,recovery,landholder,28489.5,98.0,41.66791106452636
stage_c_forward,recovery,landholder,28854.75,99.0,41.66793246824601
stage_c_forward,recovery,landholder,29220.0,100.0,41.667952099550796
stage_c_forward,recovery,landholder,29585.25,101.0,41.66796744149874
stage_c_forward,recovery,landholder,29950.5,102.0,41.66798276794956
stage_c_forward,recovery,landholder,30315.75,103.0,41.66799711604803
stage_c_forward,recovery,landholder,30681.0,104.0,41.668010843287036
stage_c_forward,recovery,landholder,31046.25,105.0,41.668021375055645
stage_c_forward,recovery,landholder,31411.5,106.0,41.66803117203966
stage_c_forward,recovery,landholder,31776.75,107.0,41.66804032020112
stage_c_forward,recovery,landholder,32142.0,108.0,41.6680446829382
stage_c_forward,recovery,landholder,32507.25,109.0,41.66805373786768
stage_c_forward,recovery,landholder,32872.5,110.0,41.66805382167127
stage_c_forward,recovery,landholder,33237.75,111.0,41.668061469708256
stage_c_forward,recovery,landholder,33603.0,112.0,41.66806902693301
stage_c_forward,recovery,landholder,33968.25,113.0,41.66806895368172
stage_c_forward,recovery,landholder,34333.5,114.0,41.66807311514044
stage_c_forward,recovery,landholder,34698.75,115.0,41.668079300537094
stage_c_forward,recovery,landholder,35064.0,116.0,41.66807899077569
stage_c_forward,recovery,landholder,35429.25,117.0,41.66807940956662
stage_c_forward,recovery,landholder,35794.5,118.0,41.66808656838336
stage_c_forward,recovery,landholder,36159.75,119.0,41.668086037665425
stage_c_forward,recovery,landholder,36525.0,120.0,41.66808197976196
stage_c_forward,predevelopment,pit_margin,1.0,0.0027378507871321013,45.5423998688255
stage_c_forward,ops_stage_1,pit_margin,365.25,1.0,38.35211421923284
stage_c_forward,ops_stage_1,pit_margin,730.5,2.0,37.5237879796724
stage_c_forward,ops_stage_1,pit_margin,1095.75,3.0,37.23387862395416
stage_c_forward,ops_stage_1,pit_margin,1461.0,4.0,37.08000789778229
stage_c_forward,ops_stage_1,pit_margin,1826.25,5.0,36.980176172091426
stage_c_forward,ops_stage_2,pit_margin,365.25,6.0,18.057567375588924
stage_c_forward,ops_stage_2,pit_margin,730.5,7.0,16.609242173511706
stage_c_forward,ops_stage_2,pit_margin,1095.75,8.0,16.130939333856876
stage_c_forward,ops_stage_2,pit_margin,1461.0,9.0,15.870616022845791
stage_c_forward,ops_stage_2,pit_margin,1826.25,10.0,15.69620612838437
stage_c_forward,ops_stage_3,pit_margin,365.25,11.0,-4.627010282040674
stage_c_forward,ops_stage_3,pit_margin,730.5,12.0,-6.16888112943677
stage_c_forward,ops_stage_3,pit_margin,1095.75,13.0,-6.706832809618651
stage_c_forward,ops_stage_3,pit_margin,1461.0,14.0,-7.015090190046845
stage_c_forward,ops_stage_3,pit_margin,1826.25,15.0,-7.228414484467242
