run_id,stage,obs_name,time_days_stage,time_years_total,head_m
stage_c_forward,ops_stage_3,pit_margin,1095.75,13.0,0.25963039016049755
stage_c_forward,ops_stage_3,pit_margin,1461.0,14.0,-0.18939783105580893
stage_c_forward,ops_stage_3,pit_margin,1826.25,15.0,-0.5124582482288896
stage_c_forward,ops_stage_4,pit_margin,365.25,16.0,1.9228514689388685
stage_c_forward,ops_stage_4,pit_margin,730.5,17.0,1.9604503714289148
stage_c_forward,ops_stage_4,pit_margin,1095.75,18.0,1.8265340738200873
stage_c_forward,ops_stage_4,pit_margin,1461.0,19.0,1.6858519840174493
stage_c_forward,ops_stage_4,pit_margin,1826.25,20.0,1.5570723757498095
stage_c_forward,recovery,pit_margin,365.25,21.0,18.48229134347431
stage_c_forward,recovery,pit_margin,730.5,22.0,25.796518372937488
stage_c_forward,recovery,pit_margin,1095.75,23.0,29.64497385677987
stage_c_forward,recovery,pit_margin,1461.0,24.0,32.304090053140435
stage_c_forward,recovery,pit_margin,1826.25,25.0,34.29486023013249
stage_c_forward,recovery,pit_margin,2191.5,26.0,35.866948054314385
stage_c_forward,recovery,pit_margin,2556.75,27.0,37.15294964452359
stage_c_forward,recovery,pit_margin,2922.0,28.0,38.22755992152473
stage_c_forward,recovery,pit_margin,3287.25,29.0,39.13660092675215
stage_c_forward,recovery,pit_margin,3652.5,30.0,39.90743200062856
stage_c_forward,recovery,pit_margin,4017.75,31.0,40.541737239878216
stage_c_forward,recovery,pit_margin,4383.0,32.0,41.09362596260503
stage_c_forward,recovery,pit_margin,4748.25,33.0,41.5883934445542
stage_c_forward,recovery,pit_margin,5113.5,34.0,42.032039465499984
stage_c_forward,recovery,pit_margin,5478.75,35.0,42.42967128916854
stage_c_forward,recovery,pit_margin,5844.0,36.0,42.78607383434164
stage_c_forward,recovery,pit_margin,6209.25,37.0,43.10556848701344
stage_c_forward,recovery,pit_margin,6574.5,38.0,43.39200344681444
stage_c_forward,recovery,pit_margin,6939.75,39.0,43.648820512056524
stage_c_forward,recovery,pit_margin,7305.0,40.0,43.87908868091941
stage_c_forward,recovery,pit_margin,7670.25,41.0,44.08557323346094
stage_c_forward,recovery,pit_margin,8035.5,42.0,44.2707298733227
stage_c_forward,recovery,pit_margin,8400.75,43.0,44.43675009323487
stage_c_forward,recovery,pit_margin,8766.0,44.0,44.585615419596465
stage_c_forward,recovery,pit_margin,9131.25,45.0,44.71908693810262
stage_c_forward,recovery,pit_margin,9496.5,46.0,44.83876686962075
stage_c_forward,recovery,pit_margin,9861.75,47.0,44.94607293937774
stage_c_forward,recovery,pit_margin,10227.0,48.0,45.04228486834711
stage_c_forward,recovery,pit_margin,10592.25,49.0,45.128532579531004
stage_c_forward,recovery,pit_margin,10957.5,50.0,45.20585752903229
stage_c_forward,recovery,pit_margin,11322.75,51.0,45.27517171576715
stage_c_forward,recovery,pit_margin,11688.0,52.0,45.337325291276755
stage_c_forward,recovery,pit_margin,12053.25,53.0,45.39301009667951
stage_c_forward,recovery,pit_margin,12418.5,54.0,45.442933387117925
stage_c_forward,recovery,pit_margin,12783.75,55.0,45.487694564991244
stage_c_forward,recovery,pit_margin,13149.0,56.0,45.52782070829171
stage_c_forward,recovery,pit_margin,13514.25,57.0,45.5638021709971
stage_c_forward,recovery,pit_margin,13879.5,58.0,45.59603906256177
stage_c_forward,recovery,pit_margin,14244.75,59.0,45.62493832033177
